VideoId,IsToxic,IsAbusive,IsThreat,IsProvocative,IsObscene,IsHatespeech,IsRacist,IsNationalist,IsSexist,IsHomophobic,IsReligiousHate,IsRadicalism,clean_text
4rCweDxDqdw,0,0,0,0,0,0,0,0,0,0,0,0,worst testtube video ever inequality choice white flight via change demographics etc remaining residents say vote put nominees go city council meetings put grievances councilmen etc besides supposedly post racial era america race leaders matter oh btw title asked really caused riots seems accounts answer town lawbreakers
4rCweDxDqdw,1,1,0,0,0,0,0,0,0,0,0,0,punk get blasted reason cop shoot someone else would
4rCweDxDqdw,1,1,0,0,1,0,0,0,0,0,0,0,lot people entire media missing huge crucial point micheal brown even stopped first place day happened officer said mike brown walking street days later robbed convenience store despite fact owner says store never robbed officer apparently fear life pd claims seriously injured altercation mike brown even though video showing officer perfectly fine standing mike body hour shooting also mike body feet away officer mike apparently charged man police full shit see shit made either bigot fucking idiot
4rCweDxDqdw,0,0,0,0,0,0,0,0,0,0,0,0,say black piece came bit stiff due repeated use african american
4rCweDxDqdw,0,0,0,0,0,0,0,0,0,0,0,0,live st louis scary
4rCweDxDqdw,0,0,0,0,0,0,0,0,0,0,0,0,ferguson like american city prison residents feel mistreated discriminated subjected illegall search seizure advice move country vast confident find somewhere great nation find place happy successful
4rCweDxDqdw,0,0,0,0,0,0,0,0,0,0,0,0,believe correct word caucasian white let correct every regard great report though love videos
4rCweDxDqdw,0,0,0,0,0,0,0,0,0,0,0,0,france military taught could use lethal weapon uses similar equal superior lethal weapon us another defend using superior weapon never allowed think noble french concept b
4rCweDxDqdw,1,0,0,0,0,1,1,0,0,0,0,0,perhaps start teaching blacks law education important instead treating special snowflakes
4rCweDxDqdw,0,0,0,0,0,0,0,0,0,0,0,0,agree report certainly think events went ferguson need investigated statistics support targeting particular race number stops searches certainly explained away fact population region particular race given greater opportunity someone stopped likely going race think analysis would need conducted make collation saying race factor saying statistics misleading need considered thoughtfully stating support statement
4rCweDxDqdw,0,0,0,0,0,0,0,0,0,0,0,0,funny doctors push drugs legal even tho prescription drugs abused whereas minorities get locked years marijuana known beneficial economy war drugs started government still supplies streets day racial profiling stupid caucasians commit mass shootings see searched go malls movie theaters schools etc
4rCweDxDqdw,0,0,0,0,0,0,0,0,0,0,0,0,implying ferguson black elected appointed officials white means majority people ferguson represented mostly black population happen voted support white officials median income lower mo us whole population mostly black statistic
4rCweDxDqdw,0,0,0,0,0,0,0,0,0,0,0,0,ridiculous liberal tripe meant divide us along race class barriers even blacks refuse use word african american oppressed local government community band together vote vote blacks live democratic republic sorry arguments nothing excuses criminal stats result large black community blacks really need stop listening democrats preach cannot win deck stacked oppressive lifestyle never rise current conditions cling liberal excuses color skin overall presentation
4rCweDxDqdw,1,1,0,1,1,1,1,0,0,0,0,0,someone say way black people behave wonder ferguson shitty place black people us fucking lazy saying countless examples life grandmother got black house nurse bitch nothing day grandmother complained agency sent different woman black cleaned entire house hours mom works hospital nurse black co workers constantly nothing lazy black people like one best friends black like like brother fucks expect get everything want ancestors slaves well hitler killed ancestors see sagging pants crying like stupid bitch like stupid black people inequality representation probably black people generally lazy lack skills required hold positions household income ties previous point lazy lacking skill lower income jobs dropout rate school need taken black people ferguson hold high paying job even graduate fucking high school worse healthcare tied low income money better doctors inequality enforcement give one completely unfair however looking black officers frisk mostly black people well hmmmm interesting maybe
4rCweDxDqdw,0,0,0,0,0,0,0,0,0,0,0,0,might wrong majority black community vote make sense inequality city government
4rCweDxDqdw,0,0,0,0,0,0,0,0,0,0,0,0,something wrong voice
4rCweDxDqdw,1,1,0,0,1,0,0,0,0,0,0,0,people fuck america american fucking hate
4rCweDxDqdw,0,0,0,0,0,0,0,0,0,0,0,0,bill cosby caused
4rCweDxDqdw,0,0,0,0,0,0,0,0,0,0,0,0,us justice department audited ferguson police department found counts excessive use police force african americans addition found emails containing discriminatory language department computers federal government pursuing criminal case ferguson police department wonder bob mcculloch try defend one
4rCweDxDqdw,0,0,0,0,0,0,0,0,0,0,0,0,something wrong audio
4rCweDxDqdw,0,0,0,0,0,0,0,0,0,0,0,0,flat racist say one race represent another equally majority blacks voted white people mean blacks voted vote best interest elected white official represent black voters put office
4rCweDxDqdw,0,0,0,0,0,0,0,0,0,0,0,0,report inequality enforcement statistics found description http ago mo gov vehiclestops reports pdf questioning math please check teach basic algebra numbers proportional video scratches surface encourage supplemental research wish know
4rCweDxDqdw,1,0,0,0,0,1,1,0,0,0,0,0,dislikes white people offended thought racism issue anymore think
4rCweDxDqdw,0,0,0,0,0,0,0,0,0,0,0,0,come call blacks african americans european american whites
4rCweDxDqdw,1,1,0,0,0,1,1,0,0,0,0,0,idiot reporter survey percent blacks involved following gang activities shoplifting car jacking robberies robberies assault teenage pregnancies
4rCweDxDqdw,0,0,0,0,0,0,0,0,0,0,0,0,racism equally worthless full metal jacket
4rCweDxDqdw,0,0,0,0,0,0,0,0,0,0,0,0,testtube please explain blacks get stopped searched whites whites get make population get searched time blacks make population get searched time pretty obvious whites likely get searched want explain find someone team actually remembers basic grade school math could go wrong video seems already explained others seriously enjoy watching channel bias strong one almost made want unsubscribe
4rCweDxDqdw,0,0,0,0,0,0,0,0,0,0,0,0,majority people ferguson african american elected officials african american mayor city council police chief elected officials people community stepping fill roles
4rCweDxDqdw,0,0,0,0,0,0,0,0,0,0,0,0,least favorite test tube video far
4rCweDxDqdw,1,1,0,0,1,0,0,0,0,0,0,0,heard billionaire funded organised riots fucken suck joke
4rCweDxDqdw,0,0,0,0,0,0,0,0,0,0,0,0,please slow cant tell sped ms scully talking really quickly great video great information little fast
4rCweDxDqdw,0,0,0,0,0,0,0,0,0,0,0,0,dont agree police action kill boy mean protest looting destroying neighbourhood stupid makes people want support struggle
5vF4si3hoRA,1,1,0,0,0,0,0,0,0,0,0,0,fucking savages protest sumthing real like government robbing sendin kids elegal war laughing stock america congrats
5vF4si3hoRA,0,0,0,0,0,0,0,0,0,0,0,0,came read racist comments lol
5vF4si3hoRA,0,0,0,0,0,0,0,0,0,0,0,0,sure people protesting actually protesting believe people taking advantage sad situation cause much chaos damage hurting community
5vF4si3hoRA,0,0,0,0,0,0,0,0,0,0,0,0,need come togather
5vF4si3hoRA,0,0,0,0,0,0,0,0,0,0,0,0,dont call peacefully protest burn car lol
5vF4si3hoRA,1,0,0,0,0,1,1,0,0,0,0,0,section ladies gentlemen see black people misbehaving wonder would happen everyone rioted court decisions go way
5vF4si3hoRA,1,1,0,0,0,0,0,0,0,0,0,0,dirtbags including cnn
5vF4si3hoRA,0,0,0,0,0,0,0,0,0,0,0,0,protesters throwing stuff reporters
8HB18hZrhXc,0,0,0,0,0,0,0,0,0,0,0,0,guy got hard
8HB18hZrhXc,1,1,0,1,0,0,0,0,0,0,0,0,watched kept muttering shoot shoot pull trigger rubber bullets hurt like mfer
8HB18hZrhXc,0,0,0,0,0,0,0,0,0,0,0,0,send france
8HB18hZrhXc,0,0,0,0,0,0,0,0,0,0,0,0,fun fact live ammo guns rubber slugs
8HB18hZrhXc,1,1,0,1,0,0,0,0,0,0,0,0,fucking brain dead let nazi police scum bags take
8HB18hZrhXc,1,1,0,1,0,0,0,0,0,0,0,0,dis furgusun de unitid stateth murka retard starts violent protest tries pawn police state lie cops arrive
8HB18hZrhXc,0,0,0,0,0,0,0,0,0,0,0,0,god bless police
8HB18hZrhXc,1,0,0,0,0,1,1,1,0,0,0,0,usa land free baby hahahaha people living usa thankful everyday worse country earth
8HB18hZrhXc,0,0,0,0,0,0,0,0,0,0,0,0,virginia
8HB18hZrhXc,0,0,0,0,0,0,0,0,0,0,0,0,wow need get shit straight never weapons pointed one vid ready position due riot understandable course action one knows anything
8HB18hZrhXc,1,0,0,0,0,1,1,1,0,0,0,0,dumber people earth americans
8HB18hZrhXc,1,1,0,0,0,0,0,0,0,0,0,0,screw price crap thinks cool disrespect american flag
8HB18hZrhXc,1,1,0,1,0,0,0,0,0,0,0,0,shoot first ask questions later hahahahahaha
8HB18hZrhXc,0,0,0,0,0,0,0,0,0,0,0,0,police army
8HB18hZrhXc,1,1,0,1,0,0,0,0,0,0,0,0,shot
8HB18hZrhXc,1,1,0,1,0,0,0,0,0,0,0,0,true dictatorship let wait check coutries start sanctioning u government guess none countries usa corrupted countries world except russia china
8HB18hZrhXc,0,0,0,0,0,0,0,0,0,0,0,0,point think cop points gun know told something provoked
8HB18hZrhXc,0,0,0,0,0,0,0,0,0,0,0,0,techno party
8HB18hZrhXc,1,0,0,0,0,1,0,0,0,0,1,0,awesome job law enforcement send disrupt tear islamic extremist radicals america thanks
8HB18hZrhXc,1,1,0,1,0,0,0,0,0,0,0,0,bad weapons discharged
8HB18hZrhXc,0,0,0,0,0,0,0,0,0,0,0,0,obama show hos face cities yet supported sad
8HB18hZrhXc,0,0,0,0,0,0,0,0,0,0,0,0,wait rioting people standing boredly sidewalk guys guns middle traffic
8HB18hZrhXc,1,1,0,1,0,0,0,0,0,0,0,0,police cleaned mess quick nice
8HB18hZrhXc,1,1,0,1,0,0,0,0,0,0,0,0,find satisfying reason
8HB18hZrhXc,0,0,0,0,0,0,0,0,0,0,0,0,confederation ill back
8HB18hZrhXc,1,1,0,0,0,0,0,0,0,0,0,0,guns use rubber bullets stupid russian news channel
8HB18hZrhXc,0,0,0,0,0,0,0,0,0,0,0,0,perfect police
8HB18hZrhXc,1,1,0,0,1,0,0,0,0,0,0,0,protesters suck
8HB18hZrhXc,1,1,0,1,0,0,0,0,0,0,0,0,rocket launcher take care lightly armored vehicle lol
8HB18hZrhXc,1,1,0,1,0,0,0,0,0,0,0,0,bad riot shotguns loaded live rounds
8HB18hZrhXc,1,1,0,1,0,0,0,0,0,0,0,0,time test police guns fire fire
8HB18hZrhXc,1,1,1,0,0,0,0,0,0,0,0,0,buy ak shoot usa copa
8HB18hZrhXc,1,1,0,1,0,0,0,0,0,0,0,0,ah beautiful
8HB18hZrhXc,1,1,1,0,0,0,0,0,0,0,0,0,kill protesters
8HB18hZrhXc,0,0,0,0,0,0,0,0,0,0,0,0,think guys profiting standoff caring one side
8HB18hZrhXc,1,0,0,0,0,1,1,0,0,0,0,0,blue lives let matter send blm commies streets
8HB18hZrhXc,1,1,0,0,1,0,0,0,0,0,0,0,cops protesters steal destroy things solving shit
8HB18hZrhXc,0,0,0,0,0,0,0,0,0,0,0,0,see impose gunlaws fact even machine gun people could anything police cars body protection like tanks wanted say
9pr1oE34bIM,1,1,0,0,1,1,1,0,0,0,0,0,shit serving media concocts story white cop kills innocent black teenager bullshit get black community arms burn shit stories useless talking heads get front camera least week see black white crime reported news national attention federal involvement wtf black men need stand fathers stop looking excuses fuck yall yall
9pr1oE34bIM,0,0,0,0,0,0,0,0,0,0,0,0,video actually happen simply trying smear young man image wanted rapper stole cigars nothing side video deserves death sentence also released new video officer wilson showing injuries shows officer wilson truthful incident perhaps need wait details post bias video going post video make sure accurate mention friend criminal stated brown giving black white witnesses nothing incident stated hands surrendering wilson shot
9pr1oE34bIM,1,1,0,1,0,0,0,0,0,0,0,0,funny thing government trusted judge fucking disgusting
9pr1oE34bIM,0,0,0,0,0,0,0,0,0,0,0,0,relevance marijuana autopsy shows entry wounds spread body close range spread would tight hitting region likely chest area long range spread would dispersed see report wounds underside arms exposed arms raised gesture peace ie hands empty away body pose plus powder burns body far away
9pr1oE34bIM,1,0,0,0,0,1,1,0,0,0,0,0,know crazy actually came across video bitcoin trying learn knew looked familiar took time look mike browns personal profiles specifically soundcloud think guilty representing wrong light maybe stealing still deserve die fact white people like continued insinuate ridiculous shows clear lack empathy sympathy seems like animals think especially offensive looking back videos years later hip hop rnb black culture biggest thing media still dont understand perspectives say trayvon martin making lean videos shows ignorant truly well sprite fanta carbonated drink used making lean tea
9pr1oE34bIM,0,0,0,0,0,0,0,0,0,0,0,0,stefan like standup darren wilson though side events lose integrity give clean chit considering incompetent ferguson police turning
9pr1oE34bIM,1,0,0,0,0,1,1,0,0,0,0,0,typical mindset white people white people deserved say people like sean hannity feuling fires prejudice racism let people influence want race war start marshall law
9pr1oE34bIM,1,1,0,0,1,0,0,0,0,0,0,0,perform basic snatch grab robbery local convenience store turns strong arm robbery immigrant midget store clerk less minutes later get lit yahoo cop told get fuck middle road proceeded recognized fitting description assailant came radio talk mutherfuckin karma stealing shit warrant deadly force karma bitch fuck ability control direct measures decree mutherfucker puts pant one leg time sure
9pr1oE34bIM,0,0,0,0,0,0,0,0,0,0,0,0,sad watch youtube video get non biased report going ferguson thank
9pr1oE34bIM,1,1,0,0,1,0,0,0,0,0,0,0,dude sure seems know good bit smoking weeds hmmm according clown black man somewhat gang side factual based photo justified murder unarmed human ok mf er
9pr1oE34bIM,0,0,0,0,0,0,0,0,0,0,0,0,injuries cop get treated
9pr1oE34bIM,1,1,0,0,1,1,1,0,0,0,0,0,wonder big crater thug brown made street met final shot melon get sew blm truth facts shit kitchens get right directions toilet
9pr1oE34bIM,0,0,0,0,0,0,0,0,0,0,0,0,stefan fan rep rivers
9pr1oE34bIM,1,1,1,1,0,0,0,0,0,0,0,0,corrupt police harmed safe defend self fighting back shooting dead get ready cause catalyst facts city town government usa catalyst pot boiling many years generation bring equalizer door step also purge feel effect
9pr1oE34bIM,0,0,0,0,0,0,0,0,0,0,0,0,shocking truths come light
9pr1oE34bIM,1,1,0,0,0,0,0,0,0,0,0,0,clearly racists shrill canadian vegatable plant lives box ivory snow truly knows nothing negro race
9pr1oE34bIM,0,0,0,0,0,0,0,0,0,0,0,0,guys love guy spends minutes telus roll blunt
9pr1oE34bIM,0,0,0,0,0,0,0,0,0,0,0,0,taser gun need
9pr1oE34bIM,1,1,0,0,0,0,0,0,0,0,0,0,stefan molyneux sir dumbest smart guy ever researcher research enitre history blackman america understand things way detachted reality comical
9pr1oE34bIM,0,0,0,0,0,0,0,0,0,0,0,0,yeah course goes college money comes pel majority negros drop half way semester
9pr1oE34bIM,0,0,0,0,0,0,0,0,0,0,0,0,white folks always asked would cop something could ruin career answer know get away know chief fellow cops cover know white folks assholes like make excuses slim none chance trial kind always acquit
9pr1oE34bIM,1,0,0,0,0,1,1,0,0,0,0,0,blacks want respect speak act dress like huxtable family want treated prejudice speak act dress like known gangsters steal things act like street
9pr1oE34bIM,1,1,0,0,0,0,0,0,0,0,0,0,leaving information giving police report ask info lying omission outright lying omitted information stupid lawyers
9pr1oE34bIM,0,0,0,0,0,0,0,0,0,0,0,0,micheal brown asked got think shot black racist
9pr1oE34bIM,1,1,0,0,0,0,0,0,0,0,0,0,ok dipshits care feet tall pounds call backup use pepper spray use baton use taser wait backup use gun saying go monkey blindfolds hands tied behind back anyways preliminary autopsy showed shot times less lethal areas executed gunshot wounds head
9pr1oE34bIM,0,0,0,0,0,0,0,0,0,0,0,0,deserved killed smoke weed like fighting throw gang signs allegedly stole cigars
9pr1oE34bIM,0,0,0,0,0,0,0,0,0,0,0,0,great points thank trying calmly dissect praying truth comes handle truth
9pr1oE34bIM,0,0,0,0,0,0,0,0,0,0,0,0,cell phone video shown anymore get sorry message saying private
9pr1oE34bIM,0,0,0,0,0,0,0,0,0,0,0,0,published aug truth still uncovered know likely cant assume know entire story investigated feds going investigate pd going back years case think going know time goes assuming know answers looked microscope misleading people
9pr1oE34bIM,0,0,0,0,0,0,0,0,0,0,0,0,guess never done anything wrong life according analysis police right shoot six time make sure dead already dead proud officer tells everything hope children
9pr1oE34bIM,0,0,0,0,0,0,0,0,0,0,0,0,looks like media comes bogus clams cause division side things question much people see truth government planing media fueling
9pr1oE34bIM,0,0,0,0,0,0,0,0,0,0,0,0,stephan ive watching quite first post truth henry kissinger would interested hearing opinion man ty
9pr1oE34bIM,0,0,0,0,0,0,0,0,0,0,0,0,intellectual mature approach case black man many older black men prison dead stuck matrix truthers struggling older men guide younger males often encounter police without understanding deal cop many role models come rappers advocate violence police deers caught headlights potential life death encounter racism many black people ranting hate crime clearly assaulted store clerk indicates propensity violence wilson stop pointing finger address problems black teens lack male role models said black people need address alternatives dealing suspects victims non lethal weaponry deal encounters race start focus solutions possible violent encounter alternatives see progress police go protest burn communities retalitation police supports theory brown product violent environment burning businesses going solve problem police department counter productive hoax
9pr1oE34bIM,1,1,0,0,0,0,0,0,0,0,0,0,freaking people still racist police still awful
9pr1oE34bIM,0,0,0,0,0,0,0,0,0,0,0,0,get shot times inside right arm palm hand hands surrender position consistent charging officer consistent eye witness accounts said surrendering
9pr1oE34bIM,1,1,0,0,1,0,0,0,0,0,0,0,great video although wish would focused shit police thing keeping rioters supporters complete idiots
9pr1oE34bIM,0,0,0,0,0,0,0,0,0,0,0,0,going viral already viewed police us
9pr1oE34bIM,1,0,0,0,0,1,1,0,0,0,0,0,thug going college black people always crying american indians see one crying
9pr1oE34bIM,0,0,0,0,0,0,0,0,0,0,0,0,guy gets high lot
9pr1oE34bIM,0,0,0,0,0,0,0,0,0,0,0,0,michael brown th person shot week us others notice almost share something common http tftppull freethoughtllc netdna cdn com wp content uploads murdered police jpg
9pr1oE34bIM,0,0,0,0,0,0,0,0,0,0,0,0,character matter un armed killed hands damn could arrested kill fuck let oj get away murder kill boy stealing cigars
9pr1oE34bIM,1,1,0,0,1,0,0,0,0,0,0,0,bullshit best places live america completely liberal worst places live america overwhelmingly republican fact jack
9pr1oE34bIM,0,0,0,0,0,0,0,0,0,0,0,0,internet trolling time high
9pr1oE34bIM,1,1,0,1,0,0,0,0,0,0,0,0,want shoot hardly wait till one kids gets trouble police gets killed
9pr1oE34bIM,0,0,0,0,0,0,0,0,0,0,0,0,another great video thanks putting one right away thinking thru usual sad young turks channels went cliche everything without thinking made look like bunch hypocrites
9pr1oE34bIM,0,0,0,0,0,0,0,0,0,0,0,0,blunt addiction tobacco blunt keeps calling another play race card
9pr1oE34bIM,1,1,0,0,1,0,0,0,0,0,0,0,cops need given wide latitude self defense considering threats face incapacitated high chance executed dam gun noone seems care shit
9pr1oE34bIM,1,0,0,0,0,1,1,0,0,0,0,0,since know never held hands anyone raises hand show police ferguson racist scumbag watch tv count lot racist scumbags
9pr1oE34bIM,0,0,0,0,0,0,0,0,0,0,0,0,drugs
9pr1oE34bIM,0,0,0,0,0,0,0,0,0,0,0,0,interesting informative
9pr1oE34bIM,0,0,0,0,0,0,0,0,0,0,0,0,hoax
9pr1oE34bIM,1,0,0,0,0,1,1,0,0,0,0,0,also love show pictures brown angel tug
9pr1oE34bIM,1,1,0,1,1,0,0,0,0,0,0,0,hear guy saying policemen stated years service officers died weapon one shoot execution style whatever fuck officer wilson let pound guy run ft big run fast assume take ft tell brown freeze shoot bs way tell
9pr1oE34bIM,0,0,0,0,0,0,0,0,0,0,0,0,black young woman like stefan thinks need people like country
9pr1oE34bIM,1,0,0,0,0,1,1,0,0,0,0,0,death ti white devil
9pr1oE34bIM,0,0,0,0,0,0,0,0,0,0,0,0,major difference zimmerman case one shooter zimmerman name withheld taken custody news media able document zimmerman injuries immediately case handled horribly lack immediate transparency even everything true po questioned cover also community history police abuse missing videos alleged abuse occurred response media peaceful protesters also showed complete lack understanding escalation unlike authorities dealing potential zimmerman looting riots pd case attacked protesters rather station near looting targets protect businesses criminals always take opportunity distractions like storms blackout protests loot authorities know know great propaganda protesters seen cause looting rather pd failed protect businesses also illustrates nd amendment valuable business owners depended pd protection got looted business owners depended right bear arms looted
9pr1oE34bIM,0,0,0,0,0,0,0,0,0,0,0,0,michael brown positively identified assailant store supposed robbery darren wilson aware robbery time encounter clearly racist unsubscribing
9pr1oE34bIM,0,0,0,0,0,0,0,0,0,0,0,0,need search youtube actual cnn doctored audio michaelbrown shooting cnn caught changing evidence
9pr1oE34bIM,0,0,0,0,0,0,0,0,0,0,0,0,informative really appreciate video
9pr1oE34bIM,0,0,0,0,0,0,0,0,0,0,0,0,forgot add timeline suspect also assaulted owner store threatens
9pr1oE34bIM,0,0,0,0,0,0,0,0,0,0,0,0,great video level headed cogent fair unfortunately cognitive dissonance confirmation bias taken hold whole discussion breath fresh air thank stefan
9pr1oE34bIM,0,0,0,0,0,0,0,0,0,0,0,0,couple things missed sides argument firstly yes guy dead dead crime scene course cover body secondly officer seems called incident based multiple sources odd addition make excuses strong armed robbery understand money weed need rob cigars regardless excuse getting shot street even ignore eyewitness accounts assume lying shots blatantly excessive lastly admit rapping law mentioned rapped law things come close smoking marijuana course legal states getting fights teenagers always
9pr1oE34bIM,0,0,0,0,0,0,0,0,0,0,0,0,one part hard believe guy ran officer shot drug know would illicit type behavior pcp
9pr1oE34bIM,0,0,0,0,0,0,0,0,0,0,0,0,crazy everyone likes video actually watching video mins video mins long lol
9pr1oE34bIM,0,0,0,0,0,0,0,0,0,0,0,0,update apologize fair report
9pr1oE34bIM,1,1,0,0,0,0,0,0,0,0,0,0,honestly believe mike brown actually trying take cops gun cop sitting car would stupid think kid would charge someone pointing gun beast high high could mike go store everything else easily epic fail sir make officer take toxicology test officer obviously scared going use weapon per intimidated mike size officer know mike stolen anything told dispatcher knew nothing shooting area get facts straight please
9pr1oE34bIM,1,1,0,0,0,0,0,0,0,0,0,0,care mike brown bullshit clearly understood youtube guy racist dumb points hold little water full hate lies
9pr1oE34bIM,0,0,0,0,0,0,0,0,0,0,0,0,police car far away body officer realy good shot assaulted bs wake believe deluded starts vid pointing media portrayed gentle giant goes use similar tactic discredit mb refs pot making rap music guy making vid dad would leave town ever
9pr1oE34bIM,0,0,0,0,0,0,0,0,0,0,0,0,focus happened officer confronted brown lead death nothing else matters focus
9pr1oE34bIM,0,0,0,0,0,0,0,0,0,0,0,0,dear grindahz aka pot called kettle black spelling list week whether weather way weigh ferguson stupid hypocrite stay tuned grammar lesson punctuation lesson
9pr1oE34bIM,1,1,0,1,0,1,1,0,0,0,0,0,one thug named brown rushed cop frown six bullets later met creator homies burn town
9pr1oE34bIM,0,0,0,0,0,0,0,0,0,0,0,0,lmao reads dudes raps best part
9pr1oE34bIM,0,0,0,0,0,0,0,0,0,0,0,0,stef agree facts case grey however realize cops getting caught acts unjustified violence daily bases getting caught video writing narrative brutality thuggery public tolerate longer police brutality recording police dangerous necessary
9pr1oE34bIM,1,1,0,0,1,0,0,0,0,0,0,0,watched zimmerman case video full shit smell hate seeping bringing rap music listens sound cloud nothing make charcter look foolish dangerous possible ever wants respond fuck az well go much effort destroy mike brown character bringing smoking habits nothing got shot tone perfectly chosen words use really makes brown look like unstable look much detail u went trhu slay brown character
9pr1oE34bIM,1,0,0,0,0,1,1,0,0,0,0,0,remember looting stealing blacks purely gain free goods name mike brown yea right excuse steal pure simple good concise introspective steffan folks live grievance follows perfectly white guilt segment keep em rollin
9pr1oE34bIM,0,0,0,0,0,0,0,0,0,0,0,0,pants loot
9pr1oE34bIM,1,1,0,1,0,0,0,0,0,0,0,0,call researcher plan examine facts yet mention bullshit rumours trayvon martin iced tea skittles facts speculation victim blaming actually stop trying pretend yo examining facts
9pr1oE34bIM,1,1,0,0,0,0,0,0,0,0,0,0,bottom line michael brown drug addict criminal violent criminal anyone feel bad got killed unless criminal
9pr1oE34bIM,0,0,0,0,0,0,0,0,0,0,0,0,want know shot back front pretty much tell story shot back none rest matters
9pr1oE34bIM,0,0,0,0,0,0,0,0,0,0,0,0,hahahahaha molyneux reciting rap lyrics intense
9pr1oE34bIM,0,0,0,0,0,0,0,0,0,0,0,0,deadly force fine line im either side brutal theres winning
9pr1oE34bIM,0,0,0,0,0,0,0,0,0,0,0,0,michael brown much research see opinion man dangerous enough rob store without weapon dangerous criminal anything gentle giant proof shows brown attacked wilson peace officer beginning race issue government media created race issue attack constitutional rights anything
9pr1oE34bIM,1,1,0,1,0,0,0,0,0,0,0,0,thinking getting bunch facts lean made skittles iced tea wilson know robbery video bunch poppy cock thank wasting time
9pr1oE34bIM,0,0,0,0,0,0,0,0,0,0,0,0,take medical cannabis guy liked couple face book fighting pages mean necessarily aggressive
9pr1oE34bIM,1,1,0,1,0,1,1,0,0,0,0,0,lol trayvon online name nolimitnigga people got mad piece human trash like got shot
9pr1oE34bIM,0,0,0,0,0,0,0,0,0,0,0,0,oh brown armed two big muscular arms
9pr1oE34bIM,0,0,0,0,0,0,0,0,0,0,0,0,time reported mr brown approached officer officer engaged young men mr brown ran away officer reported fired flight inconsistent would turned confront cop already hit one bullet might like black folks listen spin video given weight eye witness reports video discredit dead young man
9pr1oE34bIM,0,0,0,0,0,0,0,0,0,0,0,0,nicely done
9pr1oE34bIM,0,0,0,0,0,0,0,0,0,0,0,0,mr stefan molyneux mr wilson drive multifple stories therefore deserve fair trial wilson law enforcer firm happened would good wilson speaks truly respect officer talk public seems hiding
9pr1oE34bIM,0,0,0,0,0,0,0,0,0,0,0,0,people saying cop justified heres new video witnesses saying mr brown hands http www cnn com us ferguson michael brown shooting witnesses
9pr1oE34bIM,0,0,0,0,0,0,0,0,0,0,0,0,big problem case much shooting michael brown militarized police response primarily peaceful protesters police suppression media coverage
9pr1oE34bIM,1,1,0,1,1,0,0,0,0,0,0,0,yea fuck store clerk dare try job
9pr1oE34bIM,0,0,0,0,0,0,0,0,0,0,0,0,info put mike brown nobody bringing fact darrin wilson tested positive illegal mood altering non prescription steroids post shooting toxicology test one also wonder info given grand jury doubtful
9pr1oE34bIM,0,0,0,0,0,0,0,0,0,0,0,0,great vid
9pr1oE34bIM,0,0,0,0,0,0,0,0,0,0,0,0,real question needs asked would mike brown rush cop already drawn weapon already shot way answer show true colors think black male would disregard life kill cop escalate punishment probation petty theft death penalty killing cop utterly absurd truly believe someone going start college next week would sorry racist
9pr1oE34bIM,1,0,0,0,0,1,1,0,0,0,0,0,year old another useless negro could barely pass inner city high school glad shot dead street like dog
9pr1oE34bIM,0,0,0,0,0,0,0,0,0,0,0,0,moving thought
9pr1oE34bIM,1,1,0,1,0,0,0,0,0,0,0,0,police concentrate investigation people called misbehaving hope investigation gets cancelled behave let police work everyone says guy committed suicide cop attacking police first place clear disrespect police way
9pr1oE34bIM,0,0,0,0,0,0,0,0,0,0,0,0,lmfao
9pr1oE34bIM,0,0,0,0,0,0,0,0,0,0,0,0,man stefan
9pr1oE34bIM,0,0,0,0,0,0,0,0,0,0,0,0,agree people arms need find information rioting thinking getting high drugs robbing store carelessly walking middle street screaming cop attacking reaching gun unarmed mention size either people gullible find funny races racist blacks racist whites every single time someone racist black person everyone throws hands gets pissed white people racist person want sit everyone believes white people racist people happened past makes sick think grow generation
9pr1oE34bIM,0,0,0,0,0,0,0,0,0,0,0,0,true police originally said robbery nothing stop claiming noticed cigars
9pr1oE34bIM,0,0,0,0,0,0,0,0,0,0,0,0,thank yet another sobering analysis stefan amount bias deception left mainstream media insane
9pr1oE34bIM,0,0,0,0,0,0,0,0,0,0,0,0,stefan molyneux please explain inquiry handling subsequent unrest circular language games pretty simple straightforward question seem avoiding unnecessarily hostile manner justification heavy handed militaristic response looting would officials handling situation decide initially block access area media family member lives area attest unprofessionalism hostility law enforcement handling early incorrect info please direct toward facts regarding still understand went straight attacking respect logic willing share thank advance hopefully wont continue insult whatever reason chose
9pr1oE34bIM,0,0,0,0,0,0,0,0,0,0,0,0,race much news article got national media attention last week http www wnd com black cop kills white man media hide race
9pr1oE34bIM,1,1,0,0,0,1,1,0,0,0,0,0,look like gentle giant video robbing stealing looks like another disgusting thieving thug
9pr1oE34bIM,1,1,0,1,0,0,0,0,0,0,0,0,omg stefan rap hysterical anyway good news guess know whatshisname douche deserved die premptive strike made officer darren wilson huzzah another trash taken streets probably cure disease rather treat symptoms though disease ignorance self entitlement communities lower class getting poverty isnt easy starting point isnt easy still feasible right amount drive
9pr1oE34bIM,0,0,0,0,0,0,0,0,0,0,0,0,god look raw footage shocking ferguson riots watch see guy god hd
9pr1oE34bIM,1,0,0,0,0,1,1,1,0,0,0,0,stefan molyneux hate blacks much actually surprised bloody british people conquered us absolutely nothing freedom gain decades go hate us pale one would wonder mother black woman
